date,Humidity,Intraday_max,Intraday_mean,Intraday_min,Precipitation,Soil_max,Soil_mean,Soil_min
2008-04-26,69.75,2.5,-1.41,-4.9,0.8,0.6,-2.09,-7.0
2008-04-27,77.38,2.5,-0.45,-3.8,1.0,0.5,-1.25,-7.0
2008-04-28,67.62,3.5,0.72,-1.4,0.0,0.0,-1.27,-4.7
2008-04-29,78.25,1.7,-0.68,-4.9,0.0,-0.2,-1.54,-5.0
2008-04-30,71.25,7.4,1.82,-1.5,0.7,11.5,2.31,-2.0
2008-05-01,80.25,4.2,1.69,-0.1,1.9,5.0,2.94,0.0
2008-05-02,65.0,7.0,0.96,-2.6,0.0,16.0,5.38,-2.2
2008-05-03,53.62,13.8,6.26,-4.0,0.0,20.4,8.35,-4.9
2008-05-04,57.5,13.6,9.39,5.6,0.0,17.5,9.31,2.5
2008-05-05,60.62,17.8,9.9,0.2,0.0,25.0,11.15,0.7
2008-05-06,67.38,17.9,10.34,4.9,2.6,21.5,10.02,3.5
2008-05-07,78.5,5.0,-1.32,-2.9,0.0,7.5,2.46,-1.2
2008-05-08,64.12,5.3,0.09,-5.8,0.2,16.2,3.86,-6.0
2008-05-09,42.75,8.1,3.14,-3.2,0.0,17.6,5.81,-4.4
2008-05-10,48.0,14.1,6.36,-4.1,0.0,19.0,6.19,-3.9
2008-05-11,51.12,12.2,8.69,5.7,0.3,20.0,8.55,2.0
2008-05-12,56.5,21.1,11.28,0.7,0.0,30.0,12.05,-1.0
2008-05-13,54.5,21.5,14.4,7.1,0.0,29.7,13.48,2.7
2008-05-14,83.62,11.9,3.9,1.2,3.8,10.0,5.38,0.5
2008-05-15,88.0,13.7,6.4,2.7,11.3,16.0,7.02,3.7
2008-05-16,80.88,5.1,-0.16,-1.4,3.0,5.7,1.68,-0.5
2008-05-17,67.38,8.7,3.7,0.0,0.3,10.6,3.8,-0.2
2008-05-18,58.5,13.2,6.32,0.6,0.0,19.5,7.72,-1.0
2008-05-19,85.88,13.7,9.16,5.2,9.4,13.1,9.24,5.5
2008-05-20,90.25,9.1,7.76,6.1,17.8,12.5,9.22,6.0
2008-05-21,84.12,12.3,8.39,6.6,5.7,18.3,8.9,6.0
2008-05-22,66.62,7.8,2.88,0.9,0.0,9.5,3.92,0.5
2008-05-23,62.38,4.4,1.76,0.2,0.0,11.0,3.45,-1.5
2008-05-24,67.75,8.1,2.95,-3.0,0.0,18.1,5.31,-3.5
2008-05-25,54.75,11.1,5.75,-2.1,0.0,21.0,8.06,-2.0
2008-05-26,48.62,12.1,6.87,-0.6,0.0,25.4,9.31,-2.3
2008-05-27,54.12,16.3,9.52,-1.3,0.0,24.2,11.38,-1.5
2008-05-28,48.62,19.9,12.99,1.6,0.0,32.5,17.0,0.9
2008-05-29,53.5,21.5,14.31,3.6,0.0,35.0,17.09,2.0
2008-05-30,78.0,14.2,9.5,6.7,0.0,20.5,12.09,6.6
2008-05-31,84.5,7.6,5.6,3.4,1.3,11.9,7.3,4.2
2008-06-01,64.38,10.8,6.41,3.5,0.0,17.4,8.66,3.5
2008-06-02,49.62,18.9,11.59,1.5,0.0,30.5,14.51,-0.6
2008-06-03,51.5,15.8,12.1,6.6,0.3,31.1,16.02,7.5
2008-06-04,40.88,16.1,11.86,7.6,0.0,32.0,16.49,6.7
2008-06-05,58.12,12.8,8.62,6.3,0.0,25.5,12.36,4.8
2008-06-06,71.12,8.8,5.51,2.2,0.3,23.3,11.05,0.9
2008-06-07,69.25,6.6,3.96,1.6,0.0,11.5,6.68,2.4
2008-06-08,67.0,6.1,3.24,0.7,0.5,12.5,5.75,0.8
2008-06-09,57.12,13.4,8.29,3.2,0.0,23.5,10.14,1.8
2008-06-10,56.25,15.6,9.86,2.5,0.0,32.2,15.46,0.0
2008-06-11,71.75,16.7,11.38,6.5,1.9,25.5,14.52,6.0
2008-06-12,73.25,19.1,13.88,9.1,4.0,28.3,15.38,9.4
2008-06-13,70.5,19.0,14.77,8.6,0.0,28.0,14.92,5.5
2008-06-14,55.12,21.9,16.2,11.2,0.0,34.4,18.9,7.9
2008-06-15,54.0,21.4,15.12,5.0,0.0,38.0,19.66,3.8
2008-06-16,61.0,22.3,18.4,14.6,5.4,29.5,18.29,12.5
2008-06-17,66.0,22.6,19.11,16.9,1.7,31.1,19.91,15.0
2008-06-18,62.38,21.1,17.86,13.1,0.0,33.5,20.38,13.2
2008-06-19,74.38,22.3,18.8,16.4,4.2,28.1,18.76,13.5
2008-06-20,78.88,17.7,14.21,10.5,2.3,23.5,14.6,8.2
2008-06-21,65.38,24.2,17.8,10.9,0.0,37.5,20.86,9.5
2008-06-22,55.62,26.3,20.39,10.6,0.0,42.5,21.66,9.5
2008-06-23,47.38,28.2,22.64,14.0,0.0,42.5,24.65,11.8
2008-06-24,69.5,28.6,21.41,17.5,5.1,38.5,23.7,15.2
2008-06-25,68.25,29.4,22.79,15.5,7.4,36.5,23.42,15.0
2008-06-26,56.75,30.4,24.38,15.9,0.0,41.0,24.76,14.9
2008-06-27,73.12,25.5,20.49,15.4,0.0,32.5,22.31,15.3
2008-06-28,90.25,18.3,15.82,14.4,3.1,25.5,18.34,15.9
2008-06-29,90.5,17.3,15.59,14.0,0.0,20.6,16.88,15.0
2008-06-30,81.5,24.2,17.99,15.0,3.8,35.4,20.72,15.0
2008-07-01,67.88,25.0,19.41,13.6,0.0,33.0,22.1,13.0
2008-07-02,58.25,24.3,19.79,12.9,0.9,34.2,23.06,12.5
2008-07-03,52.88,23.6,19.27,14.4,0.0,36.1,22.72,13.0
2008-07-04,56.88,23.5,17.56,8.6,0.0,43.1,22.42,8.0
2008-07-05,55.12,24.7,18.5,8.6,0.0,48.0,26.69,7.9
2008-07-06,54.5,25.0,20.3,14.1,0.0,46.1,25.2,13.2
2008-07-07,83.62,23.5,17.98,13.9,18.8,36.0,20.32,12.5
2008-07-08,84.5,16.7,13.35,10.6,7.5,25.0,15.5,9.5
2008-07-09,78.12,24.7,18.81,14.0,5.9,30.0,19.79,13.7
2008-07-10,71.0,22.5,18.75,16.3,0.0,29.5,21.32,15.0
2008-07-11,72.12,25.1,20.2,14.5,0.0,37.5,23.71,15.0
2008-07-12,75.75,27.1,21.62,17.1,0.0,40.2,24.39,18.0
2008-07-13,83.5,25.8,20.44,15.0,20.7,33.5,23.01,14.5
2008-07-14,67.25,27.0,21.96,16.5,0.0,33.8,24.26,16.0
2008-07-15,71.25,27.7,21.94,15.7,0.0,40.5,23.7,15.5
2008-07-16,76.62,23.2,19.68,16.9,4.6,31.1,21.8,16.0
2008-07-17,68.62,23.7,18.82,12.3,0.0,37.2,22.01,11.2
2008-07-18,70.25,28.0,21.98,15.6,0.0,43.5,24.54,15.1
2008-07-19,74.5,29.8,24.46,19.3,0.0,40.3,26.48,18.2
2008-07-20,62.75,31.1,25.61,17.5,0.0,44.0,27.96,16.0
2008-07-21,51.25,30.8,25.51,17.6,0.0,43.5,29.05,15.1
2008-07-22,66.25,29.0,24.19,17.5,0.0,43.5,28.29,16.5
2008-07-23,66.25,27.3,22.83,17.4,0.0,43.4,27.01,16.8
2008-07-24,67.75,24.6,19.51,15.4,0.0,39.5,23.75,15.0
2008-07-25,80.12,19.8,15.82,10.9,2.2,36.0,19.7,11.0
2008-07-26,79.62,14.3,11.76,9.7,0.0,25.0,15.75,11.9
2008-07-27,84.5,13.8,11.05,8.4,0.0,23.4,14.95,9.5
2008-07-28,85.25,14.7,12.55,10.2,1.4,21.5,15.94,11.7
2008-07-29,72.75,18.3,14.76,11.1,0.0,30.0,17.56,11.8
2008-07-30,93.25,15.1,13.69,12.6,23.4,18.0,14.79,13.0
2008-07-31,73.0,20.8,15.85,10.7,3.3,28.0,17.77,11.0
2008-08-01,89.5,15.4,13.62,12.4,1.9,18.1,15.35,11.0
2008-08-02,87.62,13.9,11.08,8.0,6.4,18.4,13.51,10.6
2008-08-03,83.38,13.6,9.34,6.4,4.3,23.0,13.3,7.5
2008-08-04,84.12,12.6,8.49,2.3,0.9,22.5,11.24,3.5
2008-08-05,74.62,14.9,9.24,4.0,0.7,25.2,13.38,4.4
2008-08-06,75.38,14.8,9.55,1.5,0.0,29.2,13.02,2.8
2008-08-07,74.25,14.6,10.9,7.4,0.0,22.0,13.65,8.0
2008-08-08,67.62,15.9,11.74,8.0,0.3,26.8,14.09,5.0
2008-08-09,69.12,19.5,13.59,6.5,0.0,35.0,16.16,5.0
2008-08-10,91.25,17.4,14.06,11.3,3.5,20.3,14.42,11.1
2008-08-11,71.25,20.1,14.85,8.8,0.0,27.0,16.27,8.2
2008-08-12,80.0,22.0,17.3,12.4,1.1,29.7,19.64,13.0
2008-08-13,82.38,21.7,17.79,14.9,6.0,28.5,18.65,14.0
2008-08-14,82.5,24.6,19.74,15.7,0.5,29.2,19.39,15.3
2008-08-15,71.88,23.8,19.18,14.0,0.0,33.5,19.46,13.7
2008-08-16,75.38,22.2,17.84,13.4,0.8,32.5,19.65,11.9
2008-08-17,79.62,23.0,17.42,10.6,0.0,30.0,18.06,11.0
2008-08-18,80.5,19.8,16.56,13.9,0.0,30.4,18.24,14.3
2008-08-19,89.0,16.9,14.14,11.0,10.9,24.0,15.62,12.0
2008-08-20,96.0,15.7,14.46,13.4,31.7,16.5,14.9,14.0
2008-08-21,91.75,17.4,14.29,11.7,1.7,21.3,15.84,12.0
2008-08-22,89.75,23.0,16.64,13.8,35.6,28.0,17.34,13.5
2008-08-23,88.12,19.7,16.02,14.0,1.3,26.0,17.26,14.2
2008-08-24,88.38,18.4,14.74,12.2,0.5,24.3,15.48,9.0
2008-08-25,94.0,15.9,13.71,9.5,7.4,19.0,14.01,9.5
2008-08-26,95.38,16.3,15.48,14.2,8.2,18.7,15.98,14.7
2008-08-27,86.0,19.3,15.24,11.2,5.4,26.0,17.34,12.0
2008-08-28,88.12,13.6,10.82,8.4,2.0,21.5,13.05,9.0
2008-08-29,87.5,14.8,10.75,7.2,3.9,20.0,12.42,7.5
2008-08-30,86.25,16.5,13.28,11.0,3.4,21.9,13.9,9.5
2008-08-31,97.0,11.9,10.15,7.6,19.3,12.0,10.8,8.0
2008-09-01,94.38,11.9,6.34,3.3,14.8,11.8,7.64,4.8
2008-09-02,88.38,8.2,3.84,1.2,2.4,18.2,5.43,0.6
2008-09-03,81.38,9.9,5.51,2.1,0.6,19.4,7.04,1.6
2008-09-04,91.75,11.7,7.5,2.5,0.0,14.5,8.36,1.2
2008-09-05,88.88,17.9,15.14,11.5,6.1,23.5,14.79,10.0
2008-09-06,89.25,16.5,14.5,12.6,3.8,22.8,15.26,12.3
2008-09-07,85.25,14.9,11.94,8.2,0.6,19.4,12.26,7.0
2008-09-08,92.0,10.4,8.61,5.5,4.7,14.0,9.61,5.4
2008-09-09,91.12,8.8,5.96,4.7,0.6,15.2,7.38,5.0
2008-09-10,83.75,7.9,5.98,3.3,0.0,12.3,7.21,2.9
2008-09-11,91.62,8.3,6.34,5.2,0.7,15.0,7.51,5.5
2008-09-12,84.12,11.2,6.79,3.0,0.0,15.2,7.54,2.0
2008-09-13,88.25,9.1,5.62,3.0,0.0,12.7,6.32,1.5
2008-09-14,78.5,10.7,6.43,4.0,0.0,16.0,6.55,2.3
2008-09-15,83.5,6.3,3.56,-0.4,0.0,8.9,4.06,-1.5
2008-09-16,85.75,9.1,6.2,3.4,0.0,12.6,6.49,3.2
2008-09-17,87.75,7.9,6.0,3.7,0.9,11.0,7.02,4.0
2008-09-18,88.25,9.7,7.85,6.5,0.9,14.8,8.9,6.2
2008-09-19,86.5,8.7,6.64,4.7,0.0,13.6,7.88,5.0
2008-09-20,91.0,9.7,6.56,5.1,1.4,16.1,8.25,5.5
2008-09-21,85.75,11.3,7.28,4.6,0.1,15.8,8.32,4.2
2008-09-22,80.75,14.1,7.69,2.5,0.0,18.8,8.02,1.3
2008-09-23,80.75,15.9,7.38,1.4,0.0,18.1,7.44,0.4
2008-09-24,73.88,14.9,8.05,1.7,0.0,16.5,7.36,0.8
2008-09-25,78.75,8.8,5.59,1.5,4.0,15.0,6.54,1.0
2008-09-26,88.62,5.2,1.62,0.1,0.7,9.9,2.69,-0.7
2008-09-27,87.88,4.6,1.74,0.6,1.0,12.3,3.29,0.1
2008-09-28,82.38,4.9,1.98,-0.1,0.0,6.8,2.49,0.0
2008-09-29,89.62,9.3,5.71,1.5,9.2,14.7,5.75,1.0
2008-09-30,84.5,9.2,6.79,4.5,0.0,12.5,6.34,2.5
2008-10-01,84.0,9.9,5.59,2.1,0.6,15.2,6.01,1.5
2008-10-02,83.12,10.3,5.79,-0.4,0.0,12.5,5.62,-0.7
2008-10-03,88.25,12.1,9.61,7.6,5.6,14.4,8.64,5.2
2008-10-04,85.88,9.8,7.76,6.1,1.5,9.7,6.82,3.3
2008-10-05,95.5,11.4,8.33,5.9,1.1,10.0,8.17,5.0
2008-10-06,82.5,11.9,8.69,6.6,0.0,9.7,7.92,4.8
2008-10-07,88.88,11.4,10.34,6.6,2.5,12.0,8.88,4.5
2008-10-08,91.0,8.4,5.74,3.7,0.0,11.3,5.85,2.0
2008-10-09,88.5,5.4,3.81,2.0,1.0,7.5,4.76,1.0
2008-10-10,86.62,4.5,1.86,-2.0,0.4,10.6,3.38,-2.5
2008-10-11,81.62,2.2,0.49,-1.7,0.0,5.0,1.45,-1.6
2008-10-12,94.0,1.4,0.51,-1.5,5.6,1.8,0.32,-3.0
2008-10-13,95.38,4.8,2.98,0.6,4.1,6.0,3.19,0.5
2008-10-14,93.12,1.5,0.55,-0.5,1.3,2.8,1.59,-2.2
2008-10-15,92.12,1.1,0.0,-1.0,1.7,3.0,0.22,-3.0
2008-10-16,89.12,0.8,-0.74,-1.9,0.6,1.7,0.19,-1.7
2008-10-17,86.12,2.5,0.21,-1.2,0.0,5.4,1.2,-1.0
2008-10-18,93.75,7.2,3.6,0.7,2.7,5.8,3.16,0.8
2008-10-19,94.88,7.6,6.65,5.1,2.8,7.0,6.1,4.8
2008-10-20,94.75,5.5,4.1,3.1,3.2,5.6,4.49,3.3
2008-10-21,94.75,5.5,2.98,-0.3,0.0,6.7,3.38,-1.7
2008-10-22,91.88,7.7,3.81,-0.5,0.0,6.3,2.6,-2.0
2008-10-23,80.75,8.4,6.3,4.1,1.2,10.5,4.34,1.2
2008-10-24,86.88,6.3,3.12,1.8,0.0,6.4,2.26,0.5
2008-10-25,93.0,3.3,0.88,-2.1,0.0,2.6,0.92,-2.5
2008-10-26,86.0,5.7,5.0,3.1,0.4,4.8,3.89,2.2
2008-10-27,91.62,5.3,2.89,1.7,4.8,4.0,2.8,1.7
2008-10-28,82.12,6.0,4.39,2.9,0.4,4.5,3.46,2.1
2008-10-29,80.75,8.1,6.58,5.2,0.0,6.8,5.14,3.5
2008-10-30,90.5,7.5,4.96,1.4,2.3,5.6,3.35,-0.7
2008-10-31,73.75,9.4,8.24,6.4,0.0,8.0,5.68,3.6
2008-11-01,81.62,10.0,7.36,5.0,0.6,9.0,5.59,2.4
2008-11-02,85.38,5.4,4.08,2.3,0.0,4.5,3.5,1.4
2008-11-03,93.12,3.3,1.84,0.1,0.0,4.0,2.36,0.0
2008-11-04,92.25,1.1,0.2,-0.6,2.1,2.0,0.78,-1.0
2008-11-05,92.75,1.0,-0.57,-1.7,6.4,0.5,-0.81,-2.0
2008-11-06,86.12,-1.1,-2.61,-4.1,1.5,-0.5,-2.73,-7.2
2008-11-07,88.0,-1.7,-3.25,-6.3,1.8,-0.5,-2.89,-8.2
2008-11-08,87.5,0.2,-2.35,-3.9,4.2,-0.4,-2.71,-5.5
2008-11-09,90.62,-0.1,-1.59,-3.8,1.3,-0.5,-1.9,-4.8
2008-11-10,94.25,1.2,0.54,-0.2,5.3,0.5,-0.11,-0.7
2008-11-11,93.62,3.9,2.04,0.2,5.2,0.5,0.02,-0.2
2008-11-12,93.75,6.8,5.15,2.5,6.9,6.0,3.1,-0.1
2008-11-13,87.5,4.9,4.11,3.0,0.9,4.5,3.25,2.0
2008-11-14,92.62,3.1,1.58,0.3,1.4,2.5,1.78,1.0
2008-11-15,93.0,1.5,0.86,0.2,2.6,1.9,0.95,0.5
2008-11-16,91.5,1.2,0.25,-0.6,3.8,1.0,0.08,-0.5
2008-11-17,90.38,3.1,1.36,-0.1,3.1,2.2,0.55,-0.2
2008-11-18,85.38,0.2,-1.39,-3.7,0.9,0.0,-1.0,-5.0
2008-11-19,88.38,-3.5,-6.56,-7.2,0.0,-2.3,-5.66,-7.2
2008-11-20,86.88,-2.8,-4.89,-8.1,0.2,-2.0,-3.41,-6.9
2008-11-21,89.88,-0.5,-1.65,-3.2,2.0,-0.5,-1.1,-2.4
2008-11-22,90.25,0.7,-0.38,-0.9,0.9,0.0,-1.18,-3.0
2008-11-23,89.12,1.0,-1.71,-4.6,1.0,0.1,-2.71,-14.0
2008-11-24,79.5,4.6,0.86,-1.6,0.0,0.3,-0.74,-2.5
2008-11-25,81.25,-1.2,-1.82,-2.6,0.2,-1.0,-1.9,-2.9
2008-11-26,90.12,-1.5,-2.56,-3.5,4.7,-1.0,-1.82,-3.7
2008-11-27,89.12,-1.5,-3.5,-5.8,6.0,-1.0,-4.35,-8.5
2008-11-28,90.88,-3.4,-5.98,-9.0,1.1,-3.5,-6.65,-16.5
2008-11-29,85.5,2.2,1.15,-3.4,2.9,0.2,-0.35,-4.0
2008-11-30,82.0,0.6,-2.47,-4.8,0.0,-0.6,-2.88,-4.5
2008-12-01,86.88,0.9,-0.95,-4.1,0.0,0.0,-1.48,-4.5
2008-12-02,87.0,1.4,0.8,-0.6,0.0,0.2,-0.29,-1.6
2008-12-03,91.38,1.3,0.77,-0.1,0.9,0.5,0.08,-0.2
2008-12-04,95.25,1.7,1.02,0.3,2.3,0.3,0.1,0.0
2008-12-05,93.38,2.9,1.34,0.3,6.0,0.3,0.01,-0.2
2008-12-06,93.75,2.8,1.8,0.3,13.6,0.4,0.12,-0.1
2008-12-07,94.38,3.3,1.1,0.1,1.4,0.3,0.0,-0.3
2008-12-08,94.38,3.3,1.82,0.0,2.8,0.2,0.02,-0.3
2008-12-09,83.38,2.7,-1.88,-3.3,0.0,0.2,-1.12,-2.7
2008-12-10,83.75,-2.6,-3.59,-4.3,1.0,-1.0,-2.8,-5.1
2008-12-11,91.75,0.3,-1.06,-3.1,4.7,-0.4,-1.14,-2.4
2008-12-12,86.25,-3.0,-5.15,-6.0,1.1,-2.0,-4.78,-7.0
2008-12-13,84.75,-2.5,-4.35,-5.8,0.2,-2.5,-4.31,-6.0
2008-12-14,86.5,-4.5,-6.32,-6.7,0.0,-4.8,-5.93,-6.5
2008-12-15,88.88,-6.2,-6.96,-7.5,1.7,-4.5,-5.92,-7.5
2008-12-16,90.5,-5.7,-6.49,-7.6,0.3,-4.7,-7.4,-15.5
2008-12-17,87.25,-6.0,-6.7,-7.5,0.0,-5.5,-6.38,-7.5
2008-12-18,88.88,-7.2,-7.67,-8.0,0.0,-6.8,-7.34,-7.8
2008-12-19,88.62,-6.2,-6.81,-7.6,0.0,-5.8,-6.61,-7.8
2008-12-20,84.62,-6.4,-8.46,-10.4,0.0,-5.7,-9.45,-13.0
2008-12-21,77.88,-10.3,-12.19,-13.6,0.0,-11.6,-13.79,-16.2
2008-12-22,74.75,-12.2,-13.85,-15.2,0.0,-14.1,-15.65,-19.0
2008-12-23,79.12,-14.0,-15.24,-16.3,0.0,-15.0,-16.95,-19.5
2008-12-24,77.25,-11.5,-13.55,-15.8,0.0,-8.8,-14.19,-18.5
2008-12-25,82.38,-10.0,-12.32,-14.7,0.8,-6.0,-11.66,-18.0
2008-12-26,85.75,-6.0,-9.54,-12.2,0.3,-5.7,-9.75,-15.2
2008-12-27,88.62,-4.4,-5.56,-6.2,0.6,-3.9,-5.4,-6.8
2008-12-28,91.0,-3.6,-5.16,-6.7,1.2,-3.8,-5.9,-13.6
2008-12-29,88.12,-5.4,-6.29,-6.9,2.1,-4.5,-5.91,-7.0
2008-12-30,89.88,0.7,-2.21,-6.8,4.3,-0.1,-2.72,-6.9
2008-12-31,86.75,-1.4,-2.31,-2.6,0.2,-2.2,-2.85,-3.5
2009-01-01,83.75,-1.1,-2.35,-4.6,3.0,-1.7,-3.22,-7.5
2009-01-02,82.88,-4.5,-9.45,-12.4,1.9,-7.0,-11.52,-17.5
2009-01-03,78.75,-12.4,-15.68,-17.5,0.2,-13.4,-16.64,-21.8
2009-01-04,77.38,-17.4,-20.94,-23.1,0.0,-18.0,-24.31,-29.5
2009-01-05,77.0,-18.2,-21.19,-24.2,0.0,-18.0,-21.71,-25.7
2009-01-06,76.88,-16.3,-20.11,-24.2,1.1,-14.5,-20.21,-26.2
2009-01-07,81.12,-7.3,-12.01,-16.9,3.4,-6.7,-12.62,-20.5
2009-01-08,78.75,-7.6,-12.77,-15.2,0.9,-9.7,-14.52,-20.0
2009-01-09,79.88,-12.7,-15.62,-18.1,1.1,-13.0,-16.7,-22.5
2009-01-10,79.75,-17.8,-20.54,-25.6,0.7,-17.5,-21.94,-33.6
2009-01-11,76.62,-21.5,-25.3,-28.4,0.0,-24.5,-27.49,-32.5
2009-01-12,82.12,-12.6,-15.46,-21.6,1.3,-12.5,-15.32,-24.5
2009-01-13,88.0,-0.1,-7.79,-12.6,10.6,-4.0,-8.01,-13.0
2009-01-14,95.25,1.1,0.77,-0.2,2.9,0.5,-0.11,-4.2
2009-01-15,81.0,0.8,-10.94,-16.5,0.5,0.2,-13.1,-26.5
2009-01-16,77.75,-15.3,-18.25,-22.4,0.0,-14.3,-19.96,-27.5
2009-01-17,78.62,-9.0,-14.69,-23.8,0.0,-10.0,-19.41,-30.0
2009-01-18,67.38,-8.7,-11.35,-14.7,0.0,-9.6,-14.65,-19.5
2009-01-19,77.75,-13.2,-19.14,-23.0,0.0,-16.3,-25.36,-31.5
2009-01-20,80.25,-14.6,-19.46,-24.8,0.0,-17.0,-22.52,-32.0
2009-01-21,82.0,-11.6,-15.01,-19.7,1.1,-12.5,-17.29,-24.0
2009-01-22,84.62,-10.2,-16.11,-21.0,0.4,-10.3,-18.05,-27.2
2009-01-23,89.62,-1.6,-6.34,-10.2,7.5,-3.0,-6.64,-10.4
2009-01-24,88.62,-0.4,-0.98,-1.9,4.5,-0.8,-1.96,-3.3
2009-01-25,85.5,-1.5,-5.0,-11.6,0.3,-2.6,-6.09,-12.7
2009-01-26,87.5,-5.5,-8.04,-11.6,0.6,-5.5,-8.4,-18.1
2009-01-27,92.38,-4.3,-4.9,-5.6,1.9,-4.0,-5.0,-5.5
2009-01-28,84.12,-5.4,-12.12,-17.5,0.7,-5.3,-13.89,-24.2
2009-01-29,77.5,-17.2,-22.91,-25.5,0.0,-20.5,-25.22,-30.1
2009-01-30,76.25,-24.0,-26.26,-28.1,0.0,-26.5,-29.62,-32.5
2009-01-31,71.0,-25.5,-28.72,-31.5,0.0,-25.5,-32.35,-35.0
2009-02-01,71.88,-18.0,-24.01,-27.7,0.0,-17.5,-26.02,-34.5
2009-02-02,79.62,-6.0,-10.98,-18.1,5.6,-6.5,-11.02,-17.7
2009-02-03,82.38,-2.4,-5.68,-10.4,2.5,-3.0,-7.2,-22.5
2009-02-04,81.75,-5.3,-10.8,-23.3,1.7,-5.8,-10.76,-24.0
2009-02-05,68.12,-23.2,-28.81,-32.8,0.2,-22.2,-29.4,-41.5
2009-02-06,70.25,-25.7,-31.08,-33.9,0.0,-34.0,-38.62,-44.0
2009-02-07,71.12,-20.3,-24.71,-29.5,0.6,-19.5,-23.88,-34.7
2009-02-08,75.38,-14.4,-17.06,-20.5,2.3,-11.3,-15.35,-19.8
2009-02-09,80.62,-9.2,-12.65,-15.6,2.4,-8.6,-11.3,-13.9
2009-02-10,93.12,-0.4,-3.29,-9.2,2.2,-0.2,-3.46,-9.3
2009-02-11,85.62,-1.0,-2.4,-4.2,0.2,-1.0,-3.34,-5.7
2009-02-12,90.25,-3.7,-4.53,-5.4,8.9,-2.5,-4.58,-5.5
2009-02-13,92.38,-3.5,-4.31,-5.2,1.3,-1.6,-4.28,-6.0
2009-02-14,88.75,-3.7,-4.69,-5.9,0.0,-3.5,-4.54,-6.0
2009-02-15,85.0,-4.1,-5.19,-6.6,0.4,-4.2,-5.17,-6.8
2009-02-16,90.38,-2.9,-3.49,-4.0,2.6,-1.5,-3.64,-4.9
2009-02-17,87.62,-2.0,-3.26,-4.3,0.0,-1.4,-3.47,-5.2
2009-02-18,91.0,-2.7,-3.92,-7.1,3.7,-0.2,-4.01,-6.5
2009-02-19,80.62,-7.0,-11.34,-14.8,0.0,-6.5,-10.9,-15.5
2009-02-20,75.5,-8.2,-13.44,-19.4,0.0,-8.4,-18.07,-30.0
2009-02-21,74.0,-8.8,-13.91,-16.9,0.0,-9.0,-19.98,-26.6
2009-02-22,80.88,-6.3,-12.5,-17.1,0.0,-8.4,-18.09,-25.1
2009-02-23,76.0,-5.8,-13.55,-18.0,0.0,-9.7,-20.55,-27.6
2009-02-24,77.88,-8.2,-12.11,-18.6,0.0,-6.0,-15.76,-28.5
2009-02-25,83.75,-7.1,-9.98,-14.1,0.5,-5.6,-11.51,-19.5
2009-02-26,81.75,-4.6,-7.26,-9.5,1.2,-5.0,-8.8,-12.1
2009-02-27,87.5,-2.2,-4.7,-8.0,0.0,-1.8,-5.86,-13.5
2009-02-28,81.5,-2.0,-3.01,-4.8,0.6,-0.2,-3.58,-5.5
2009-03-01,84.75,-1.0,-2.85,-5.0,0.0,-0.5,-3.86,-8.9
2009-03-02,90.12,-0.2,-2.62,-4.9,0.6,0.0,-4.15,-9.1
2009-03-03,93.0,-1.7,-4.03,-8.5,0.0,-1.0,-4.84,-14.4
2009-03-04,82.75,-2.2,-3.59,-4.6,0.0,-2.0,-4.14,-6.5
2009-03-05,84.0,-3.6,-5.56,-6.8,0.8,-0.8,-5.36,-12.0
2009-03-06,83.38,-5.1,-6.69,-8.1,0.6,-3.0,-6.45,-10.0
2009-03-07,80.12,-2.2,-6.34,-9.0,0.2,-0.5,-7.74,-15.0
2009-03-08,88.38,-1.4,-7.62,-16.2,0.5,-2.0,-10.46,-25.0
2009-03-09,85.12,-2.4,-3.25,-4.5,1.8,-2.5,-4.51,-12.0
2009-03-10,83.5,0.3,-2.0,-3.8,1.8,0.0,-2.75,-5.5
2009-03-11,90.88,-2.1,-2.98,-3.9,6.5,-0.6,-2.81,-5.0
2009-03-12,84.0,-3.5,-8.72,-11.1,2.2,-1.5,-8.96,-17.0
2009-03-13,85.5,-7.5,-10.45,-14.2,1.1,-3.5,-11.59,-24.0
2009-03-14,80.75,-3.8,-10.65,-15.8,0.8,-3.8,-15.61,-27.0
2009-03-15,80.62,-0.8,-7.31,-16.9,0.0,-0.1,-11.25,-25.0
2009-03-16,76.25,0.3,-2.1,-4.6,0.0,-0.5,-3.72,-7.2
2009-03-17,71.0,2.4,-1.19,-3.3,0.0,0.3,-2.96,-8.1
2009-03-18,75.38,1.8,-1.08,-4.6,0.0,0.0,-2.82,-9.9
2009-03-19,80.38,3.3,0.19,-2.9,1.1,0.2,-1.58,-6.4
2009-03-20,73.5,1.6,-0.36,-2.6,0.2,0.2,-2.28,-6.2
2009-03-21,83.88,-0.2,-1.89,-5.7,6.4,-0.4,-2.31,-8.0
2009-03-22,86.25,0.4,-2.95,-5.8,0.3,0.3,-5.66,-16.5
2009-03-23,82.5,-3.5,-6.26,-10.3,2.5,-1.5,-7.43,-21.6
2009-03-24,76.5,-1.6,-6.96,-12.4,0.3,-0.7,-9.81,-21.3
2009-03-25,58.88,0.5,-4.97,-12.3,0.0,0.2,-9.89,-21.2
2009-03-26,66.88,3.3,-0.74,-4.0,0.0,0.0,-2.74,-10.8
2009-03-27,61.88,2.7,-0.29,-3.6,0.2,-0.3,-3.14,-9.0
